"","times","avg"
"V1872",1871,3.62855347730542
"V1873",1872,3.62772482348528
"V1874",1873,3.62689643782564
"V1875",1874,3.62606832063696
"V1876",1875,3.62524047222496
"V1877",1876,3.62441289289451
"V1878",1877,3.62358558294943
"V1879",1878,3.62275854269058
"V1880",1879,3.62193177241704
"V1881",1880,3.62110527242404
"V1882",1881,3.62027904300784
"V1883",1882,3.61945308445924
"V1884",1883,3.61862739706898
"V1885",1884,3.61780198112625
"V1886",1885,3.61697683691757
"V1887",1886,3.61615196472769
"V1888",1887,3.61532736483831
"V1889",1888,3.61450303753292
"V1890",1889,3.613678983088
"V1891",1890,3.61285520178095
"V1892",1891,3.61203169388718
"V1893",1892,3.61120845967867
"V1894",1893,3.61038549942727
"V1895",1894,3.60956281340083
"V1896",1895,3.6087404018687
"V1897",1896,3.60791826509399
"V1898",1897,3.60709640334062
"V1899",1898,3.60627481687218
"V1900",1899,3.60545350594645
"V1901",1900,3.60463247082219
"V1902",1901,3.60381171175396
"V1903",1902,3.60299122899714
"V1904",1903,3.60217102280252
"V1905",1904,3.60135109342038
"V1906",1905,3.60053144110095
"V1907",1906,3.59971206608891
"V1908",1907,3.59889296863106
"V1909",1908,3.59807414897037
"V1910",1909,3.59725560734853
"V1911",1910,3.59643734400354
"V1912",1911,3.5956193591735
"V1913",1912,3.59480165309452
"V1914",1913,3.59398422599939
"V1915",1914,3.59316707812119
"V1916",1915,3.59235020969075
"V1917",1916,3.59153362093688
"V1918",1917,3.59071731208575
"V1919",1918,3.58990128336497
"V1920",1919,3.58908553499666
"V1921",1920,3.58827006720289
"V1922",1921,3.58745488020398
"V1923",1922,3.58663997421819
"V1924",1923,3.5858253494614
"V1925",1924,3.58501100614823
"V1926",1925,3.58419694449325
"V1927",1926,3.58338316470667
"V1928",1927,3.58256966699883
"V1929",1928,3.58175645157994
"V1930",1929,3.58094351865548
"V1931",1930,3.58013086842986
"V1932",1931,3.57931850110612
"V1933",1932,3.57850641688626
"V1934",1933,3.57769461596938
"V1935",1934,3.57688309855413
"V1936",1935,3.57607186483822
"V1937",1936,3.57526091501555
"V1938",1937,3.57445024927954
"V1939",1938,3.57363986782335
"V1940",1939,3.57282977083634
"V1941",1940,3.57201995850664
"V1942",1941,3.57121043102183
"V1943",1942,3.57040118856713
"V1944",1943,3.56959223132604
"V1945",1944,3.56878355948047
"V1946",1945,3.56797517321217
"V1947",1946,3.56716707269934
"V1948",1947,3.56635925811995
"V1949",1948,3.56555172965136
"V1950",1949,3.56474448746729
"V1951",1950,3.56393753174054
"V1952",1951,3.56313086264223
"V1953",1952,3.56232448034177
"V1954",1953,3.56151838500761
"V1955",1954,3.56071257680623
"V1956",1955,3.55990705590421
"V1957",1956,3.55910182246433
"V1958",1957,3.55829687664963
"V1959",1958,3.55749221862194
"V1960",1959,3.55668784853961
"V1961",1960,3.55588376656109
"V1962",1961,3.5550799728421
"V1963",1962,3.55427646753775
"V1964",1963,3.55347325080062
"V1965",1964,3.55267032278421
"V1966",1965,3.55186768363791
"V1967",1966,3.55106533351063
"V1968",1967,3.55026327255119
"V1969",1968,3.54946150090656
"V1970",1969,3.54866001872071
"V1971",1970,3.54785882613737
"V1972",1971,3.5470579232984
"V1973",1972,3.54625731034441
"V1974",1973,3.54545698741392
"V1975",1974,3.54465695464525
"V1976",1975,3.54385721217511
"V1977",1976,3.54305776013762
"V1978",1977,3.54225859866714
"V1979",1978,3.54145972789696
"V1980",1979,3.5406611479568
"V1981",1980,3.53986285897666
"V1982",1981,3.53906486108493
"V1983",1982,3.53826715440758
"V1984",1983,3.53746973907021
"V1985",1984,3.53667261519694
"V1986",1985,3.5358757829115
"V1987",1986,3.53507924233435
"V1988",1987,3.53428299358588
"V1989",1988,3.53348703678684
"V1990",1989,3.53269137205288
"V1991",1990,3.53189599950076
"V1992",1991,3.5311009192448
"V1993",1992,3.53030613139868
"V1994",1993,3.52951163607455
"V1995",1994,3.52871743338327
"V1996",1995,3.52792352343591
"V1997",1996,3.52712990633938
"V1998",1997,3.52633658220175
"V1999",1998,3.52554355112977
"V2000",1999,3.52475081322762
"V2001",2000,3.52395836859872
"V2002",2001,3.52316621734464
"V2003",2002,3.52237435956689
"V2004",2003,3.52158279536389
"V2005",2004,3.52079152483436
"V2006",2005,3.52000054807596
"V2007",2006,3.51920986518441
"V2008",2007,3.51841947625474
"V2009",2008,3.51762938138125
"V2010",2009,3.51683958065629
"V2011",2010,3.51605007417014
"V2012",2011,3.51526086201295
"V2013",2012,3.51447194427317
"V2014",2013,3.5136833210383
"V2015",2014,3.51289499239449
"V2016",2015,3.51210695842759
"V2017",2016,3.51131921922093
"V2018",2017,3.51053177485722
"V2019",2018,3.50974462541936
"V2020",2019,3.50895777098703
"V2021",2020,3.50817121163971
"V2022",2021,3.50738494745537
"V2023",2022,3.50659897851086
"V2024",2023,3.50581330488203
"V2025",2024,3.50502792664321
"V2026",2025,3.50424284386903
"V2027",2026,3.50345805663107
"V2028",2027,3.50267356500092
"V2029",2028,3.50188936904995
"V2030",2029,3.50110546884637
"V2031",2030,3.50032186445825
"V2032",2031,3.49953855595195
"V2033",2032,3.49875554339356
"V2034",2033,3.49797282684744
"V2035",2034,3.4971904063769
"V2036",2035,3.49640828204544
"V2037",2036,3.49562645391372
"V2038",2037,3.49484492204253
"V2039",2038,3.49406368649198
"V2040",2039,3.49328274731978
"V2041",2040,3.49250210458272
"V2042",2041,3.49172175833684
"V2043",2042,3.49094170863683
"V2044",2043,3.49016195553637
"V2045",2044,3.48938249908843
"V2046",2045,3.48860333934546
"V2047",2046,3.48782447635801
"V2048",2047,3.48704591017582
"V2049",2048,3.48626764084895
"V2050",2049,3.4854896684241
"V2051",2050,3.48471199294827
"V2052",2051,3.48393461446702
"V2053",2052,3.48315753302474
"V2054",2053,3.48238074866499
"V2055",2054,3.48160426143013
"V2056",2055,3.48082807136271
"V2057",2056,3.48005217850208
"V2058",2057,3.47927658288879
"V2059",2058,3.47850128456242
"V2060",2059,3.47772628355997
"V2061",2060,3.47695157991823
"V2062",2061,3.47617717367286
"V2063",2062,3.47540306485843
"V2064",2063,3.4746292535083
"V2065",2064,3.47385573965557
"V2066",2065,3.47308252333287
"V2067",2066,3.47230960457011
"V2068",2067,3.47153698339784
"V2069",2068,3.47076465984596
"V2070",2069,3.46999263394158
"V2071",2070,3.46922090571176
"V2072",2071,3.46844947518302
"V2073",2072,3.46767834238045
"V2074",2073,3.46690750732777
"V2075",2074,3.46613697004932
"V2076",2075,3.46536673056698
"V2077",2076,3.46459678890276
"V2078",2077,3.46382714507696
"V2079",2078,3.4630577991107
"V2080",2079,3.46228875102239
"V2081",2080,3.46152000082907
"V2082",2081,3.46075154854888
"V2083",2082,3.4599833941962
"V2084",2083,3.45921553778732
"V2085",2084,3.45844797933613
"V2086",2085,3.45768071885685
"V2087",2086,3.45691375636193
"V2088",2087,3.45614709186277
"V2089",2088,3.45538072537229
"V2090",2089,3.45461465689839
"V2091",2090,3.45384888645164
"V2092",2091,3.45308341403954
"V2093",2092,3.45231823966928
"V2094",2093,3.4515533633477
"V2095",2094,3.45078878507971
"V2096",2095,3.45002450487204
"V2097",2096,3.44926052272626
"V2098",2097,3.44849683864767
"V2099",2098,3.44773345263913
"V2100",2099,3.44697036470093
"V2101",2100,3.44620757483506
"V2102",2101,3.44544508304011
"V2103",2102,3.44468288931641
"V2104",2103,3.44392099366026
"V2105",2104,3.44315939607068
"V2106",2105,3.44239809654442
"V2107",2106,3.44163709507594
"V2108",2107,3.44087639166206
"V2109",2108,3.44011598629645
"V2110",2109,3.43935587897332
"V2111",2110,3.43859606968382
"V2112",2111,3.43783655842124
"V2113",2112,3.43707734517583
"V2114",2113,3.43631842993726
"V2115",2114,3.43555981269635
"V2116",2115,3.43480149344139
"V2117",2116,3.43404347216101
"V2118",2117,3.43328574884112
"V2119",2118,3.43252832347054
"V2120",2119,3.43177119603364
"V2121",2120,3.43101436651501
"V2122",2121,3.43025783489967
"V2123",2122,3.42950160117003
"V2124",2123,3.4287456653095
"V2125",2124,3.42799002729884
"V2126",2125,3.42723468712112
"V2127",2126,3.42647964475567
"V2128",2127,3.42572490018234
"V2129",2128,3.42497045338228
"V2130",2129,3.42421630433173
"V2131",2130,3.4234624530096
"V2132",2131,3.42270889939109
"V2133",2132,3.42195564345322
"V2134",2133,3.42120268517096
"V2135",2134,3.42045002451834
"V2136",2135,3.41969766147111
"V2137",2136,3.41894559600106
"V2138",2137,3.41819382808229
"V2139",2138,3.4174423576862
"V2140",2139,3.41669118478448
"V2141",2140,3.41594030934732
"V2142",2141,3.41518973134418
"V2143",2142,3.41443945074489
"V2144",2143,3.41368946751673
"V2145",2144,3.4129397816285
"V2146",2145,3.41219039304665
"V2147",2146,3.41144130173803
"V2148",2147,3.41069250766805
"V2149",2148,3.40994401080267
"V2150",2149,3.40919581110656
"V2151",2150,3.40844790854262
"V2152",2151,3.40770030307439
"V2153",2152,3.4069529946635
"V2154",2153,3.40620598327243
"V2155",2154,3.40545926886195
"V2156",2155,3.40471285139299
"V2157",2156,3.40396673082582
"V2158",2157,3.40322090711871
"V2159",2158,3.40247538023192
"V2160",2159,3.40173015012197
"V2161",2160,3.40098521674684
"V2162",2161,3.40024058006276
"V2163",2162,3.39949624002543
"V2164",2163,3.39875219659127
"V2165",2164,3.3980084497137
"V2166",2165,3.39726499934859
"V2167",2166,3.39652184544822
"V2168",2167,3.3957789879665
"V2169",2168,3.39503642685655
"V2170",2169,3.39429416206913
"V2171",2170,3.39355219355628
"V2172",2171,3.39281052126732
"V2173",2172,3.39206914515279
"V2174",2173,3.39132806516108
"V2175",2174,3.39058728124149
"V2176",2175,3.38984679334293
"V2177",2176,3.38910660141218
"V2178",2177,3.38836670539671
"V2179",2178,3.38762710524385
"V2180",2179,3.38688780089876
"V2181",2180,3.38614879230712
"V2182",2181,3.38541007941301
"V2183",2182,3.38467166216068
"V2184",2183,3.38393354049346
"V2185",2184,3.38319571435423
"V2186",2185,3.38245818368623
"V2187",2186,3.38172094843024
"V2188",2187,3.38098400852846
"V2189",2188,3.38024736392203
"V2190",2189,3.37951101455103
"V2191",2190,3.37877496035482
"V2192",2191,3.37803920127281
"V2193",2192,3.37730373724313
"V2194",2193,3.37656856820366
"V2195",2194,3.37583369409226
"V2196",2195,3.3750991148459
"V2197",2196,3.37436483040088
"V2198",2197,3.37363084069303
"V2199",2198,3.3728971456589
"V2200",2199,3.37216374523227
"V2201",2200,3.37143063934751
"V2202",2201,3.3706978279389
"V2203",2202,3.36996531093881
"V2204",2203,3.36923308828019
"V2205",2204,3.36850115989524
"V2206",2205,3.36776952571653
"V2207",2206,3.36703818567449
"V2208",2207,3.36630713970018
"V2209",2208,3.36557638772514
"V2210",2209,3.36484592967748
"V2211",2210,3.36411576548717
"V2212",2211,3.36338589508235
"V2213",2212,3.36265631839125
"V2214",2213,3.36192703534115
"V2215",2214,3.36119804585954
"V2216",2215,3.36046934987425
"V2217",2216,3.35974094730999
"V2218",2217,3.35901283809375
"V2219",2218,3.35828502215093
"V2220",2219,3.35755749940645
"V2221",2220,3.35683026978427
"V2222",2221,3.35610333320847
"V2223",2222,3.35537668960214
"V2224",2223,3.35465033888767
"V2225",2224,3.35392428098795
"V2226",2225,3.35319851582496
"V2227",2226,3.35247304332029
"V2228",2227,3.35174786339492
"V2229",2228,3.35102297597075
"V2230",2229,3.35029838096708
"V2231",2230,3.34957407830363
"V2232",2231,3.3488500678999
"V2233",2232,3.34812634967379
"V2234",2233,3.34740292354453
"V2235",2234,3.34667978942935
"V2236",2235,3.3459569472465
"V2237",2236,3.3452343969127
"V2238",2237,3.34451213834418
"V2239",2238,3.34379017145839
"V2240",2239,3.34306849616977
"V2241",2240,3.34234711239478
"V2242",2241,3.3416260200475
"V2243",2242,3.34090521904234
"V2244",2243,3.34018470929342
"V2245",2244,3.33946449071392
"V2246",2245,3.33874456321803
"V2247",2246,3.33802492671756
"V2248",2247,3.33730558112576
"V2249",2248,3.33658652635487
"V2250",2249,3.33586776231587
"V2251",2250,3.33514928892021
"V2252",2251,3.33443110607782
"V2253",2252,3.33371321369923
"V2254",2253,3.33299561169386
"V2255",2254,3.33227829997178
"V2256",2255,3.33156127844223
"V2257",2256,3.33084454701361
"V2258",2257,3.33012810559472
"V2259",2258,3.32941195409385
"V2260",2259,3.32869609241824
"V2261",2260,3.32798052047477
"V2262",2261,3.32726523817044
"V2263",2262,3.32655024541103
"V2264",2263,3.3258355421025
"V2265",2264,3.32512112815057
"V2266",2265,3.32440700346059
"V2267",2266,3.32369316793729
"V2268",2267,3.32297962148513
"V2269",2268,3.32226636400934
"V2270",2269,3.32155339541273
"V2271",2270,3.32084071559894
"V2272",2271,3.32012832447102
"V2273",2272,3.31941622193096
"V2274",2273,3.31870440788122
"V2275",2274,3.31799288222323
"V2276",2275,3.31728164485963
"V2277",2276,3.31657069569058
"V2278",2277,3.3158600346173
"V2279",2278,3.31514966154116
"V2280",2279,3.31443957636142
"V2281",2280,3.31372977897823
"V2282",2281,3.31302026929039
"V2283",2282,3.31231104719756
"V2284",2283,3.31160211259759
"V2285",2284,3.31089346538921
"V2286",2285,3.31018510547121
"V2287",2286,3.30947703274047
"V2288",2287,3.30876924709477
"V2289",2288,3.30806174843149
"V2290",2289,3.30735453664729
"V2291",2290,3.30664761163799
"V2292",2291,3.30594097329944
"V2293",2292,3.30523462152809
"V2294",2293,3.30452855621815
"V2295",2294,3.303822777265
"V2296",2295,3.30311728456389
"V2297",2296,3.30241207800917
"V2298",2297,3.30170715749459
"V2299",2298,3.30100252291521
"V2300",2299,3.30029817416358
"V2301",2300,3.29959411113279
"V2302",2301,3.29889033371555
"V2303",2302,3.29818684180407
"V2304",2303,3.29748363529077
"V2305",2304,3.29678071406707
"V2306",2305,3.29607807802553
"V2307",2306,3.29537572705701
"V2308",2307,3.29467366105242
"V2309",2308,3.29397187990328
"V2310",2309,3.29327038349928
"V2311",2310,3.29256917173101
"V2312",2311,3.29186824448771
"V2313",2312,3.29116760165875
"V2314",2313,3.29046724313326
"V2315",2314,3.28976716880005
"V2316",2315,3.28906737854843
"V2317",2316,3.28836787226571
"V2318",2317,3.28766864984079
"V2319",2318,3.28696971116201
"V2320",2319,3.28627105611563
"V2321",2320,3.28557268459001
"V2322",2321,3.28487459647141
"V2323",2322,3.28417679164612
"V2324",2323,3.28347927000079
"V2325",2324,3.28278203142119
"V2326",2325,3.28208507579386
"V2327",2326,3.28138840300297
"V2328",2327,3.28069201293533
"V2329",2328,3.27999590547605
"V2330",2329,3.27930008050896
"V2331",2330,3.27860453791914
"V2332",2331,3.27790927759036
"V2333",2332,3.27721429940668
"V2334",2333,3.27651960325061
"V2335",2334,3.27582518900705
"V2336",2335,3.27513105655909
"V2337",2336,3.27443720578894
"V2338",2337,3.27374363657989
"V2339",2338,3.27305034881497
"V2340",2339,3.27235734237542
"V2341",2340,3.27166461714292
"V2342",2341,3.27097217299977
"V2343",2342,3.27028000982691
"V2344",2343,3.26958812750493
"V2345",2344,3.26889652591546
"V2346",2345,3.26820520493921
"V2347",2346,3.26751416445623
"V2348",2347,3.26682340434661
"V2349",2348,3.26613292449183
"V2350",2349,3.26544272477049
"V2351",2350,3.26475280506215
"V2352",2351,3.26406316524626
"V2353",2352,3.26337380520108
"V2354",2353,3.2626847248055
"V2355",2354,3.26199592393767
"V2356",2355,3.26130740247715
"V2357",2356,3.26061916030107
"V2358",2357,3.25993119728759
"V2359",2358,3.25924351331548
"V2360",2359,3.25855610826084
"V2361",2360,3.25786898200151
"V2362",2361,3.25718213441369
"V2363",2362,3.25649556537488
"V2364",2363,3.25580927476099
"V2365",2364,3.25512326244833
"V2366",2365,3.25443752831375
"V2367",2366,3.25375207223212
"V2368",2367,3.25306689407978
"V2369",2368,3.25238199373225
"V2370",2369,3.25169737106501
"V2371",2370,3.25101302595293
"V2372",2371,3.25032895827063
"V2373",2372,3.24964516789289
"V2374",2373,3.24896165469352
"V2375",2374,3.24827841854717
"V2376",2375,3.24759545932781
"V2377",2376,3.24691277690965
"V2378",2377,3.24623037116612
"V2379",2378,3.24554824197106
"V2380",2379,3.24486638919765
"V2381",2380,3.24418481271843
"V2382",2381,3.24350351240639
"V2383",2382,3.2428224881335
"V2384",2383,3.242141739773
"V2385",2384,3.24146126719677
"V2386",2385,3.24078107027725
"V2387",2386,3.24010114888633
"V2388",2387,3.23942150289537
"V2389",2388,3.23874213217698
"V2390",2389,3.23806303660135
"V2391",2390,3.23738421604067
"V2392",2391,3.23670567036506
"V2393",2392,3.2360273994452
"V2394",2393,3.23534940315195
"V2395",2394,3.23467168135506
"V2396",2395,3.23399423392581
"V2397",2396,3.23331706073331
"V2398",2397,3.23264016164866
"V2399",2398,3.2319635365414
"V2400",2399,3.23128718528093
"V2401",2400,3.23061110773692
"V2402",2401,3.22993530377783
"V2403",2402,3.22925977327322
"V2404",2403,3.22858451609103
"V2405",2404,3.22790953210084
"V2406",2405,3.22723482117119
"V2407",2406,3.22656038317022
"V2408",2407,3.22588621796645
"V2409",2408,3.22521232542802
"V2410",2409,3.22453870542299
"V2411",2410,3.22386535781851
"V2412",2411,3.22319228248277
"V2413",2412,3.22251947928271
"V2414",2413,3.22184694808574
"V2415",2414,3.22117468875862
"V2416",2415,3.2205027011691
"V2417",2416,3.21983098518337
"V2418",2417,3.21915954066819
"V2419",2418,3.21848836749083
"V2420",2419,3.21781746551716
"V2421",2420,3.21714683461358
"V2422",2421,3.21647647464576
"V2423",2422,3.21580638547969
"V2424",2423,3.21513656698084
"V2425",2424,3.21446701901485
"V2426",2425,3.21379774144785
"V2427",2426,3.21312873414479
"V2428",2427,3.21245999697125
"V2429",2428,3.2117915297927
"V2430",2429,3.21112333247365
"V2431",2430,3.21045540487865
"V2432",2431,3.20978774687246
"V2433",2432,3.20912035831937
"V2434",2433,3.20845323908362
"V2435",2434,3.20778638902975
"V2436",2435,3.20711980802215
"V2437",2436,3.20645349592451
"V2438",2437,3.20578745260059
"V2439",2438,3.20512167791506
"V2440",2439,3.2044561717309
"V2441",2440,3.20379093391179
"V2442",2441,3.20312596432116
"V2443",2442,3.20246126282178
"V2444",2443,3.20179682927661
"V2445",2444,3.2011326635485
"V2446",2445,3.20046876550114
"V2447",2446,3.19980513499654
"V2448",2447,3.19914177189755
"V2449",2448,3.19847867606762
"V2450",2449,3.19781584736824
"V2451",2450,3.1971532856619
"V2452",2451,3.19649099081049
"V2453",2452,3.19582896267624
"V2454",2453,3.19516720112072
"V2455",2454,3.1945057060058
"V2456",2455,3.19384447719392
"V2457",2456,3.19318351454577
"V2458",2457,3.19252281792323
"V2459",2458,3.19186238718806
"V2460",2459,3.19120222220123
"V2461",2460,3.19054232282386
"V2462",2461,3.18988268891691
"V2463",2462,3.18922332034146
"V2464",2463,3.18856421695773
"V2465",2464,3.18790537862679
"V2466",2465,3.18724680520946
"V2467",2466,3.18658849656617
"V2468",2467,3.18593045255746
"V2469",2468,3.18527267304419
"V2470",2469,3.1846151578862
"V2471",2470,3.18395790694352
"V2472",2471,3.18330092007602
"V2473",2472,3.18264419714348
"V2474",2473,3.18198773800557
"V2475",2474,3.18133154252214
"V2476",2475,3.18067561055343
"V2477",2476,3.18001994195855
"V2478",2477,3.17936453659717
"V2479",2478,3.17870939432913
"V2480",2479,3.17805451501319
"V2481",2480,3.17739989850887
"V2482",2481,3.17674554467484
"V2483",2482,3.17609145337029
"V2484",2483,3.17543762445367
"V2485",2484,3.17478405778405
"V2486",2485,3.17413075322041
"V2487",2486,3.173477710621
"V2488",2487,3.17282492984499
"V2489",2488,3.17217241075113
"V2490",2489,3.17152015319757
"V2491",2490,3.17086815704271
"V2492",2491,3.17021642214482
"V2493",2492,3.16956494836154
"V2494",2493,3.1689137355512
"V2495",2494,3.1682627835717
"V2496",2495,3.16761209228116
"V2497",2496,3.16696166153745
"V2498",2497,3.16631149119848
"V2499",2498,3.16566158112254
"V2500",2499,3.16501193116653
"V2501",2500,3.16436254118828
"V2502",2501,3.1637134110455
"V2503",2502,3.16306454059482
"V2504",2503,3.16241592969402
"V2505",2504,3.16176757820045
"V2506",2505,3.16111948597144
"V2507",2506,3.16047165286411
"V2508",2507,3.15982407873538
"V2509",2508,3.15917676344315
"V2510",2509,3.15852970684345
"V2511",2510,3.15788290879361
"V2512",2511,3.1572363691502
"V2513",2512,3.15659008776962
"V2514",2513,3.15594406450886
"V2515",2514,3.15529829922427
"V2516",2515,3.15465279177315
"V2517",2516,3.15400754201137
"V2518",2517,3.15336254979578
"V2519",2518,3.15271781498333
"V2520",2519,3.1520733374297
"V2521",2520,3.15142911699155
"V2522",2521,3.15078515352452
"V2523",2522,3.15014144688502
"V2524",2523,3.14949799692871
"V2525",2524,3.14885480351189
"V2526",2525,3.14821186649093
"V2527",2526,3.1475691857214
"V2528",2527,3.14692676105952
"V2529",2528,3.14628459236129
"V2530",2529,3.14564267948247
"V2531",2530,3.14500102227863
"V2532",2531,3.14435962060559
"V2533",2532,3.14371847431876
"V2534",2533,3.14307758327358
"V2535",2534,3.14243694732555
"V2536",2535,3.14179656633048
"V2537",2536,3.14115644014377
"V2538",2537,3.14051656862059
"V2539",2538,3.13987695161712
"V2540",2539,3.13923758898824
"V2541",2540,3.13859848058918
"V2542",2541,3.13795962627515
"V2543",2542,3.13732102590108
"V2544",2543,3.1366826793222
"V2545",2544,3.13604458639338
"V2546",2545,3.13540674697046
"V2547",2546,3.13476916090795
"V2548",2547,3.13413182806088
"V2549",2548,3.13349474828471
"V2550",2549,3.13285792143396
"V2551",2550,3.13222134736362
"V2552",2551,3.13158502592823
"V2553",2552,3.13094895698265
"V2554",2553,3.13031314038157
"V2555",2554,3.12967757597951
"V2556",2555,3.12904226363179
"V2557",2556,3.12840720319273
"V2558",2557,3.12777239451716
"V2559",2558,3.12713783746015
"V2560",2559,3.12650353187582
"V2561",2560,3.12586947761878
"V2562",2561,3.12523567454327
"V2563",2562,3.12460212250386
"V2564",2563,3.12396882135472
"V2565",2564,3.12333577095032
"V2566",2565,3.12270297114553
"V2567",2566,3.12207042179441
"V2568",2567,3.12143812275144
"V2569",2568,3.12080607387132
"V2570",2569,3.12017427500814
"V2571",2570,3.11954272601613
"V2572",2571,3.11891142674939
"V2573",2572,3.11828037706215
"V2574",2573,3.11764957680818
"V2575",2574,3.11701902584189
"V2576",2575,3.11638872401769
"V2577",2576,3.11575867118946
"V2578",2577,3.1151288672114
"V2579",2578,3.11449931193824
"V2580",2579,3.11387000522351
"V2581",2580,3.11324094692139
"V2582",2581,3.11261213688588
"V2583",2582,3.11198357497076
"V2584",2583,3.11135526102998
"V2585",2584,3.11072719491755
"V2586",2585,3.11009937648792
"V2587",2586,3.1094718055944
"V2588",2587,3.10884448209129
"V2589",2588,3.10821740583301
"V2590",2589,3.10759057667283
"V2591",2590,3.10696399446494
"V2592",2591,3.106337659063
"V2593",2592,3.10571157032096
"V2594",2593,3.10508572809228
"V2595",2594,3.1044601322311
"V2596",2595,3.10383478259169
"V2597",2596,3.10320967902711
"V2598",2597,3.10258482139191
"V2599",2598,3.10196020954003
"V2600",2599,3.10133584332483
"V2601",2600,3.10071172260035
"V2602",2601,3.10008784722015
"V2603",2602,3.09946421703791
"V2604",2603,3.09884083190688
"V2605",2604,3.09821769168152
"V2606",2605,3.09759479621575
"V2607",2606,3.09697214536289
"V2608",2607,3.09634973897696
"V2609",2608,3.09572757691233
"V2610",2609,3.09510565902216
"V2611",2610,3.09448398516016
"V2612",2611,3.09386255518017
"V2613",2612,3.09324136893564
"V2614",2613,3.09262042628013
"V2615",2614,3.09199972706757
"V2616",2615,3.091379271152
"V2617",2616,3.09075905838692
"V2618",2617,3.09013908862603
"V2619",2618,3.08951936172384
"V2620",2619,3.08889987753334
"V2621",2620,3.08828063590857
"V2622",2621,3.08766163670321
"V2623",2622,3.08704287977068
"V2624",2623,3.08642436496507
"V2625",2624,3.08580609213957
"V2626",2625,3.0851880611487
"V2627",2626,3.0845702718456
"V2628",2627,3.08395272408439
"V2629",2628,3.08333541771925
"V2630",2629,3.08271835260351
"V2631",2630,3.08210152859123
"V2632",2631,3.0814849455359
"V2633",2632,3.08086860329137
"V2634",2633,3.08025250171121
"V2635",2634,3.07963664064935
"V2636",2635,3.07902101996011
"V2637",2636,3.07840563949692
"V2638",2637,3.07779049911387
"V2639",2638,3.07717559866495
"V2640",2639,3.0765609380039
"V2641",2640,3.07594651698456
"V2642",2641,3.07533233546062
"V2643",2642,3.07471839328612
"V2644",2643,3.07410469031476
"V2645",2644,3.0734912264006
"V2646",2645,3.0728780013977
"V2647",2646,3.07226501515998
"V2648",2647,3.07165226754141
"V2649",2648,3.07103975839644
"V2650",2649,3.0704274875789
"V2651",2650,3.06981545494283
"V2652",2651,3.06920366034194
"V2653",2652,3.06859210363011
"V2654",2653,3.06798078466149
"V2655",2654,3.06736970328999
"V2656",2655,3.06675885937016
"V2657",2656,3.06614825275607
"V2658",2657,3.06553788330189
"V2659",2658,3.06492775086211
"V2660",2659,3.06431785529049
"V2661",2660,3.06370819644153
"V2662",2661,3.06309877416912
"V2663",2662,3.06248958832752
"V2664",2663,3.06188063877098
"V2665",2664,3.06127192535364
"V2666",2665,3.0606634479302
"V2667",2666,3.06005520635453
"V2668",2667,3.05944720048129
"V2669",2668,3.05883943016504
"V2670",2669,3.05823189526001
"V2671",2670,3.05762459562093
"V2672",2671,3.05701753110177
"V2673",2672,3.05641070155719
"V2674",2673,3.05580410684126
"V2675",2674,3.05519774680882
"V2676",2675,3.05459162131464
"V2677",2676,3.05398573021291
"V2678",2677,3.05338007335857
"V2679",2678,3.05277465060631
"V2680",2679,3.05216946181078
"V2681",2680,3.05156450682636
"V2682",2681,3.05095978550785
"V2683",2682,3.05035529770994
"V2684",2683,3.0497510432871
"V2685",2684,3.0491470220944
"V2686",2685,3.04854323398682
"V2687",2686,3.04793967881911
"V2688",2687,3.04733635644608
"V2689",2688,3.04673326672325
"V2690",2689,3.0461304095051
"V2691",2690,3.04552778464647
"V2692",2691,3.04492539200252
"V2693",2692,3.04432323142796
"V2694",2693,3.04372130277785
"V2695",2694,3.04311960590722
"V2696",2695,3.04251814067178
"V2697",2696,3.04191690692632
"V2698",2697,3.04131590452599
"V2699",2698,3.04071513332674
"V2700",2699,3.04011459318323
"V2701",2700,3.03951428395104
"V2702",2701,3.03891420548523
"V2703",2702,3.03831435764124
"V2704",2703,3.03771474027411
"V2705",2704,3.03711535323935
"V2706",2705,3.03651619639297
"V2707",2706,3.03591726958985
"V2708",2707,3.03531857268599
"V2709",2708,3.03472010553731
"V2710",2709,3.03412186799907
"V2711",2710,3.03352385992694
"V2712",2711,3.03292608117656
"V2713",2712,3.03232853160367
"V2714",2713,3.03173121106377
"V2715",2714,3.03113411941288
"V2716",2715,3.03053725650717
"V2717",2716,3.02994062220207
"V2718",2717,3.0293442163537
"V2719",2718,3.02874803881843
"V2720",2719,3.02815208945192
"V2721",2720,3.02755636811026
"V2722",2721,3.02696087464952
"V2723",2722,3.02636560892584
"V2724",2723,3.02577057079505
"V2725",2724,3.02517576011362
"V2726",2725,3.02458117673809
"V2727",2726,3.02398682052449
"V2728",2727,3.02339269132927
"V2729",2728,3.02279878900925
"V2730",2729,3.02220511342042
"V2731",2730,3.02161166441937
"V2732",2731,3.02101844186236
"V2733",2732,3.02042544560614
"V2734",2733,3.01983267550698
"V2735",2734,3.01924013142161
"V2736",2735,3.01864781320735
"V2737",2736,3.01805572072028
"V2738",2737,3.01746385381759
"V2739",2738,3.01687221235627
"V2740",2739,3.01628079619317
"V2741",2740,3.01568960518522
"V2742",2741,3.01509863918898
"V2743",2742,3.01450789806182
"V2744",2743,3.01391738166024
"V2745",2744,3.01332708984169
