,VP,VP2,VP3,Cl,Q2,Q3,kout,k12,k21,k13,k31
992,26.35354641,8.260104858,161.4320991,0.050416266,0.021824275,0.026072431,0.001913073,0.000828134,0.002642131,0.000989333,0.000161507
993,19.49352425,51.44267828,148.9663986,0.017132173,0.022598017,0.053044025,0.000878865,0.001159258,0.000439285,0.00272111,0.00035608
994,9.358217978,18.19375501,102.7012639,0.013215274,0.02658125,0.038893907,0.001412157,0.002840418,0.00146101,0.004156123,0.000378709
995,14.20799645,10.7345158,177.9627115,0.015348502,0.029644062,0.043196321,0.001080272,0.002086435,0.002761565,0.003040282,0.000242727
996,7.258240773,19.68802054,229.2262347,0.01312441,0.042332532,0.037179398,0.001808208,0.005832341,0.002150167,0.00512237,0.000162195
997,2.336843747,3.988196127,193.0886801,0.028529407,0.009832429,0.032172049,0.012208522,0.004207568,0.002465382,0.013767309,0.000166618
998,27.43040051,32.68609557,172.162039,0.015840417,0.008342704,0.030502682,0.000577477,0.000304141,0.000255237,0.001112003,0.000177174
999,15.90541452,7.805791517,117.1353359,0.019569087,0.01563982,0.03835448,0.001230341,0.000983302,0.002003617,0.00241141,0.000327437
1000,10.57988292,18.35074679,114.4020851,0.025555028,0.015323584,0.04798746,0.002415436,0.00144837,0.000835039,0.004535727,0.000419463
1001,16.43851683,23.98062308,145.9850834,0.015624767,0.04908843,0.030586627,0.000950497,0.002986184,0.002047004,0.001860668,0.000209519
1002,9.087798214,23.83640161,160.3197226,0.025473041,0.035529211,0.021103419,0.002802994,0.003909551,0.001490544,0.002322171,0.000131633
1003,7.035592552,16.14551581,209.1716933,0.019529663,0.038618784,0.028363242,0.002775838,0.005489059,0.00239192,0.004031394,0.000135598
1004,13.7398696,5.518229689,143.5677335,0.025791651,0.032704512,0.033658661,0.001877139,0.002380264,0.005926631,0.002449707,0.000234444
1005,7.800221835,33.8842023,202.6957088,0.020376356,0.040440168,0.027732269,0.002612279,0.005184489,0.001193481,0.003555318,0.000136817
1006,3.366488406,24.54829041,129.3724065,0.017928826,0.095501259,0.030244855,0.005325676,0.028368213,0.003890343,0.008984096,0.000233781
1007,19.70786528,20.78292591,207.7688052,0.019444138,0.041656975,0.05061364,0.000986618,0.002113723,0.002004385,0.002568195,0.000243606
1008,13.99981774,20.79215473,106.0384295,0.015640839,0.039867221,0.059234258,0.001117217,0.002847696,0.001917417,0.004231074,0.000558611
1009,9.911855913,7.814165755,140.3714502,0.024911379,0.014398141,0.075276541,0.002513291,0.001452618,0.001842569,0.007594596,0.000536267
1010,6.769503686,11.85513187,252.4847445,0.022663431,0.03113848,0.050223477,0.003347872,0.004599817,0.002626582,0.007419078,0.000198917
1011,6.897221128,29.37743559,269.2420915,0.017585438,0.020397083,0.025898364,0.002549641,0.00295729,0.000694311,0.003754898,9.62E-05
1012,10.08852038,3.367398036,147.0506366,0.034491461,0.010958618,0.065458877,0.003418882,0.001086246,0.003254328,0.006488452,0.000445145
1013,28.67369213,5.340991696,124.2597184,0.022398302,0.018204416,0.029585323,0.000781145,0.000634882,0.003408434,0.001031793,0.000238093
1014,9.037256827,5.716677045,133.0724401,0.020440558,0.025931313,0.03031288,0.00226181,0.002869379,0.004536081,0.003354213,0.000227792
1015,12.21326432,17.26499806,245.0391093,0.021435379,0.031753256,0.018979879,0.00175509,0.002599899,0.001839169,0.001554038,7.75E-05
1016,3.762485368,11.71427623,164.030233,0.018858152,0.033950637,0.027837635,0.005012153,0.00902346,0.002898227,0.007398736,0.00016971
1017,15.42458987,37.1535129,137.928213,0.017912171,0.029081731,0.033053601,0.001161274,0.001885414,0.000782745,0.002142916,0.000239644
1018,29.41785831,31.53283777,178.8637551,0.021224972,0.032165694,0.037064212,0.0007215,0.001093407,0.00102007,0.001259922,0.00020722
1019,7.585319877,16.21229475,170.5482833,0.03296982,0.031468515,0.044941897,0.00434653,0.004148608,0.001941028,0.005924852,0.000263514
1020,14.2253738,6.719651331,163.7820587,0.027414311,0.051784459,0.041182587,0.001927142,0.003640288,0.007706421,0.002895009,0.000251447
1021,36.06547289,30.98718308,201.599927,0.024201216,0.012932024,0.032564917,0.000671036,0.000358571,0.000417335,0.000902939,0.000161532
1022,19.59053247,8.30610747,127.2928131,0.021512384,0.143194842,0.030016195,0.001098101,0.00730939,0.017239705,0.001532179,0.000235804
1023,8.466232638,8.062268602,216.8019655,0.012304686,0.07715364,0.058378163,0.001453384,0.009113102,0.009569718,0.006895412,0.00026927
1024,10.30330943,35.00545303,159.7867444,0.022134163,0.035280173,0.025535023,0.002148258,0.003424159,0.001007848,0.002478332,0.000159807
1025,13.01408764,6.706524871,172.1358491,0.024402432,0.024208107,0.023253294,0.001875078,0.001860146,0.003609635,0.001786779,0.000135087
1026,3.556583558,14.84733153,195.5226842,0.022118688,0.027903713,0.036193519,0.006219083,0.007845651,0.001879376,0.010176485,0.000185112
1027,10.1353648,18.86678729,182.478896,0.022654069,0.044300821,0.032920717,0.002235151,0.004370915,0.002348085,0.003248104,0.000180408
1028,8.015034398,24.39908253,321.7374431,0.017169956,0.054746168,0.040396014,0.002142219,0.006830435,0.00224378,0.00504003,0.000125556
1029,23.59891544,12.21129422,153.5469163,0.02063531,0.024647383,0.035637083,0.000874418,0.001044429,0.002018409,0.001510115,0.000232092
1030,10.37024502,12.01822968,143.8614343,0.019751564,0.035425576,0.034224311,0.001904638,0.003416079,0.002947653,0.003300241,0.000237898
1031,7.781140064,13.02638363,171.9527445,0.015465808,0.039917377,0.034634136,0.001987602,0.005130017,0.003064348,0.004451036,0.000201417
1032,15.65432591,11.9901566,82.39781391,0.034512062,0.019747489,0.043368275,0.002204634,0.001261472,0.001646975,0.00277037,0.000526328
1033,2.237042068,28.7856282,284.2313791,0.0260288,0.019784036,0.031647288,0.011635365,0.008843837,0.000687289,0.014146935,0.000111343
1034,26.34878143,20.86133703,185.7780926,0.031647318,0.013187977,0.030832368,0.001201092,0.000500516,0.000632173,0.001170163,0.000165963
1035,5.657068846,10.42047113,157.7034425,0.016836359,0.027041513,0.029844164,0.002976163,0.004780128,0.002595037,0.005275553,0.000189242
1036,27.18853251,15.02744343,95.54144309,0.015373429,0.055321606,0.050009757,0.000565438,0.00203474,0.003681372,0.001839369,0.000523435
1037,5.509578607,22.16559585,129.6235996,0.019369037,0.014959345,0.030701019,0.003515521,0.002715152,0.00067489,0.005572299,0.000236847
1038,8.924025772,14.91381786,192.5986712,0.025555073,0.04326528,0.038719418,0.002863626,0.00484818,0.00290102,0.004338784,0.000201037
1039,6.609813005,10.54392751,156.2746112,0.025612574,0.018613697,0.032243792,0.003874932,0.00281607,0.001765348,0.00487817,0.000206328
1040,9.463393173,20.88615364,146.5958334,0.024987886,0.00642025,0.0420348,0.002640478,0.00067843,0.000307393,0.004441832,0.000286739
1041,4.409760689,15.89223951,216.5994335,0.016818618,0.028991532,0.043406094,0.003813952,0.0065744,0.001824257,0.009843186,0.000200398
1042,24.44691341,10.73494945,151.3237734,0.032454574,0.045309245,0.037428246,0.001327553,0.001853373,0.004220723,0.001531001,0.000247339
1043,4.233057951,3.872908865,198.9926621,0.01231467,0.004499165,0.04016186,0.002909167,0.001062864,0.001161702,0.009487671,0.000201826
1044,26.16575666,16.80274777,147.5017161,0.01612547,0.024378332,0.026587627,0.000616281,0.000931688,0.001450854,0.001016123,0.000180253
1045,5.60348126,6.420534417,188.9627384,0.040758075,0.022129088,0.053371931,0.007273706,0.003949168,0.003446611,0.009524781,0.000282447
1046,6.547176614,7.185604169,147.7445357,0.017632182,0.05646446,0.080632063,0.002693097,0.008624246,0.007857998,0.012315547,0.000545753
1047,12.99991051,54.26902522,163.7883463,0.038690703,0.014762583,0.030643068,0.002976228,0.001135591,0.000272026,0.002357175,0.000187089
1048,12.24752638,29.57056282,183.5723879,0.020742157,0.01217136,0.026063626,0.001693579,0.000993781,0.000411604,0.002128073,0.00014198
1049,8.855169162,16.3657278,102.6594089,0.029501689,0.01609636,0.062640398,0.003331578,0.001817736,0.000983541,0.007073879,0.000610177
1050,33.20553709,37.58180338,276.3442263,0.018877007,0.023445534,0.057835096,0.00056849,0.000706073,0.000623853,0.00174173,0.000209286
1051,9.009013979,19.8929416,179.0361117,0.015236018,0.063845973,0.028089301,0.001691197,0.007086899,0.003209479,0.003117911,0.000156892
1052,6.048737182,12.52376061,180.7496351,0.024154327,0.021429626,0.060708172,0.003993284,0.003542826,0.001711118,0.010036504,0.000335869
1053,11.25195119,9.261703625,240.5086628,0.024866609,0.05131125,0.049721053,0.002209982,0.004560209,0.005540152,0.004418883,0.000206733
1054,7.982955742,6.343126553,202.3866915,0.013811619,0.025628868,0.057885133,0.001730139,0.003210448,0.004040416,0.00725109,0.000286013
1055,10.91786717,20.41584777,126.5791025,0.016587552,0.035739941,0.021301059,0.001519303,0.003273528,0.001750598,0.001951027,0.000168283
1056,7.574965453,22.04529389,174.576154,0.024087978,0.135941864,0.023439074,0.003179946,0.017946203,0.00616648,0.003094281,0.000134263
1057,10.36332937,11.3805063,170.2527291,0.018423878,0.028177496,0.02495944,0.001777795,0.002718962,0.002475944,0.002408438,0.000146602
1058,12.80372473,9.483424373,180.1317963,0.029141297,0.019836941,0.044598755,0.002276002,0.00154931,0.002091749,0.003483264,0.00024759
1059,14.31820869,10.57559496,151.5651895,0.035004577,0.081222701,0.025936008,0.00244476,0.005672686,0.007680202,0.0018114,0.000171121
1060,7.748816978,15.79263294,173.9923054,0.017524368,0.057019935,0.040357315,0.002261554,0.007358534,0.00361054,0.005208191,0.000231949
1061,25.89650275,36.27433029,197.8033527,0.020054163,0.073912007,0.037352939,0.000774397,0.002854131,0.002037584,0.001442393,0.000188839
1062,21.90252442,21.88939572,167.8622519,0.028291454,0.029285967,0.030851616,0.001291698,0.001337105,0.001337907,0.001408587,0.000183791
1063,26.51741024,97.14539689,116.6894409,0.03340567,0.035756073,0.034628954,0.001259764,0.0013484,0.000368068,0.001305895,0.000296762
1064,6.968798326,10.7326014,142.939311,0.013010087,0.043272821,0.042405806,0.001866905,0.00620951,0.004031904,0.006085096,0.00029667
1065,26.67510004,6.34592325,118.2646166,0.023705594,0.030825264,0.041753656,0.000888679,0.001155582,0.004857491,0.001565267,0.000353053
1066,21.47855232,15.92010146,181.6287995,0.022119679,0.054616174,0.030191014,0.00102985,0.002542824,0.003430642,0.001405635,0.000166224
1067,37.55084157,15.30402161,151.8075482,0.022450375,0.045336762,0.050947637,0.000597866,0.001207343,0.002962408,0.001356764,0.000335607
1068,7.479415792,13.47672543,117.6975642,0.02272927,0.019617003,0.044079346,0.00303891,0.002622799,0.001455621,0.005893421,0.000374514
1069,11.12123471,15.4693617,176.2610489,0.033434893,0.011280555,0.02788028,0.003006401,0.001014326,0.000729219,0.002506941,0.000158176
1070,8.991187205,16.19134476,199.5200792,0.018699062,0.060205102,0.039998638,0.00207971,0.006696013,0.003718351,0.004448649,0.000200474
1071,12.91815897,43.92606556,170.76143,0.029471018,0.075792245,0.02407086,0.002281364,0.005867109,0.00172545,0.001863335,0.000140962
1072,2.844418195,70.73908557,172.1063026,0.031006352,0.051418223,0.038777713,0.010900771,0.018076886,0.000726871,0.013632916,0.000225313
1073,13.7368775,13.79001077,210.133618,0.02509389,0.019532543,0.038746578,0.001826754,0.001421906,0.001416427,0.002820625,0.00018439
1074,158.8368631,16.67762294,210.5990939,0.022824294,0.068092754,0.02957049,0.000143696,0.000428696,0.004082881,0.000186169,0.000140411
1075,4.150008498,32.25252808,182.7661644,0.01891707,0.009400567,0.037352417,0.004558321,0.002265192,0.000291468,0.009000564,0.000204373
1076,5.575299496,52.56184962,117.2551975,0.021022267,0.033023823,0.055596433,0.003770608,0.005923238,0.000628285,0.009971919,0.000474149
1077,35.26386093,28.4918228,184.4720028,0.019462286,0.021085026,0.048392811,0.000551905,0.000597922,0.000740038,0.001372306,0.000262331
1078,5.578831839,11.26624005,191.5463875,0.021061844,0.141808302,0.027221776,0.003775314,0.025418996,0.012587012,0.004879476,0.000142116
1079,5.655467806,59.22245406,172.4012543,0.018977173,0.018038313,0.039532723,0.003355544,0.003189535,0.000304586,0.006990177,0.000229306
1080,4.540488073,7.02509893,183.1104349,0.021389266,0.050049907,0.032458581,0.004710786,0.011023024,0.007124442,0.007148699,0.000177262
1081,3.67324813,16.50775251,165.6520355,0.017165866,0.032638398,0.044833035,0.004673212,0.008885432,0.001977156,0.012205284,0.000270646
1082,11.42104166,17.32728334,163.6780477,0.0194766,0.018210998,0.050922525,0.001705326,0.001594513,0.001051001,0.004458659,0.000311114
1083,6.23809164,17.90313681,171.5006496,0.021229488,0.026688248,0.031193268,0.003403202,0.004278271,0.001490702,0.005000451,0.000181884
1084,24.79492642,3.331683154,181.5110099,0.019392006,0.017403862,0.046599963,0.000782096,0.000701912,0.005223745,0.001879415,0.000256734
1085,11.14525721,20.32143502,181.4542153,0.017109834,0.051345347,0.03882708,0.001535167,0.004606923,0.00252666,0.003483731,0.000213977
1086,5.7942065,33.75344443,194.3523879,0.0159333,0.026601058,0.02974144,0.002749867,0.004590975,0.000788099,0.005132962,0.000153028
1087,12.12972232,13.85610082,136.1532518,0.026973916,0.047400957,0.021650268,0.002223787,0.003907835,0.003420945,0.001784894,0.000159014
1088,53.22327466,28.92080314,125.6048668,0.021814617,0.069121902,0.033778075,0.00040987,0.001298716,0.002390041,0.000634649,0.000268923
1089,15.35397859,32.01277569,109.0653967,0.026951852,0.018362858,0.037968884,0.001755366,0.001195967,0.00057361,0.002472902,0.00034813
1090,2.601050987,18.71074081,132.668799,0.022631328,0.048841401,0.022609685,0.00870084,0.018777564,0.00261034,0.008692519,0.000170422
1091,21.1660088,10.72053065,146.7551721,0.018926657,0.06948548,0.035727027,0.000894201,0.003282881,0.006481534,0.001687943,0.000243446
1092,9.679506582,1.985426335,226.9480056,0.018067794,0.050199552,0.055172258,0.001866603,0.005186168,0.025284016,0.005699904,0.000243105
1093,12.49669689,22.37029159,196.2398828,0.017002009,0.013743525,0.04211214,0.00136052,0.001099773,0.000614365,0.003369862,0.000214595
1094,28.57108916,5.923216281,133.0630914,0.022545333,0.059325072,0.029321395,0.000789096,0.002076402,0.010015686,0.001026261,0.000220357
1095,10.9593316,4.657030393,123.5102555,0.019145268,0.035366427,0.023062175,0.001746938,0.003227061,0.007594201,0.002104341,0.000186723
1096,7.515368582,7.198802051,198.0877949,0.023843827,0.177014165,0.032442009,0.003172676,0.023553624,0.024589392,0.004316756,0.000163776
1097,14.38358286,19.91891433,136.1711391,0.014038524,0.015756552,0.044912931,0.00097601,0.001095454,0.000791035,0.003122513,0.000329827
1098,14.44618986,15.49928992,205.9927744,0.021087633,0.088038951,0.04083276,0.001459737,0.006094268,0.005680193,0.002826542,0.000198224
1099,4.870574716,19.7837149,207.9990258,0.012473552,0.031915861,0.035605327,0.002561002,0.006552792,0.001613239,0.007310293,0.00017118
1100,8.324867582,11.42841676,125.008481,0.021423067,0.021848585,0.046917971,0.002573382,0.002624496,0.001911777,0.005635882,0.000375318
1101,9.603470625,23.16951438,191.3058214,0.017596396,0.02437578,0.03193801,0.001832295,0.002538226,0.001052063,0.003325674,0.000166947
1102,24.4969138,37.41707709,166.4208485,0.019182944,0.014886023,0.034561048,0.000783076,0.000607669,0.00039784,0.001410833,0.000207673
1103,3.899423289,10.25896439,157.0177931,0.017853915,0.030027445,0.051552676,0.004578604,0.007700484,0.002926947,0.01322059,0.000328324
1104,22.05153974,4.615005941,194.7948916,0.032447887,0.024466547,0.035480851,0.001471457,0.001109517,0.00530152,0.001608997,0.000182145
1105,4.976314708,11.4897198,147.8967351,0.019908114,0.052973252,0.035293208,0.004000574,0.010645077,0.004610491,0.007092238,0.000238634
1106,13.3274154,71.12038506,230.7792919,0.017641106,0.031940975,0.037392179,0.00132367,0.002396637,0.000449111,0.002805659,0.000162026
1107,10.74952221,21.2393113,163.4378288,0.022485547,0.076612275,0.034865915,0.002091772,0.00712704,0.003607098,0.003243485,0.000213328
1108,9.323469869,20.77863453,191.8943289,0.019904962,0.079669234,0.025212553,0.002134931,0.00854502,0.00383419,0.002704203,0.000131388
1109,6.504191118,24.3786702,147.0589895,0.013953697,0.028926172,0.056393452,0.002145339,0.004447313,0.001186536,0.008670325,0.000383475
1110,17.4877058,29.31297405,132.712303,0.01820046,0.039713986,0.048392011,0.001040757,0.002270966,0.001354826,0.002767202,0.000364638
1111,14.48334936,8.594790753,175.7035196,0.024104138,0.041770332,0.033510594,0.001664265,0.002884024,0.004859959,0.002313732,0.000190722
1112,10.32442982,27.27047265,195.1010742,0.023539706,0.03453552,0.03378357,0.002280001,0.003345029,0.001266407,0.003272197,0.000173159
1113,22.18221495,12.74655463,200.1674888,0.022529301,0.029407851,0.056755773,0.001015647,0.00132574,0.002307122,0.002558616,0.000283541
1114,3.713013761,10.85130696,127.9142253,0.019149138,0.024466748,0.043814509,0.005157303,0.006589458,0.002254728,0.011800255,0.00034253
1115,3.725565586,15.38865755,138.3058566,0.04766152,0.067091878,0.031085546,0.012793097,0.018008508,0.004359827,0.008343846,0.000224759
1116,10.30809471,9.034840302,185.0024907,0.018264949,0.054079805,0.025865609,0.001771904,0.005246343,0.005985696,0.002509252,0.000139812
1117,26.95273624,39.11931248,170.9992074,0.026020025,0.017852737,0.023607771,0.000965395,0.000662372,0.000456366,0.000875895,0.000138058
1118,3.601566063,27.53916362,141.1957921,0.019648719,0.03225778,0.042916994,0.005455604,0.008956598,0.001171342,0.011916204,0.000303954
1119,33.07375125,6.978915021,177.9627829,0.0148793,0.026633191,0.033543013,0.000449882,0.000805267,0.003816237,0.001014188,0.000188483
1120,10.21775271,4.359103012,245.293964,0.017776222,0.01953823,0.073084892,0.001739739,0.001912185,0.004482168,0.007152736,0.000297948
1121,14.52117678,42.0167707,174.6432578,0.02668178,0.038552194,0.025908817,0.001837439,0.002654895,0.000917543,0.001784209,0.000148353
1122,12.99209894,10.2192349,178.5313619,0.029600603,0.025270432,0.044204219,0.002278354,0.001945062,0.00247283,0.003402392,0.000247599
1123,2.899539681,15.15596426,131.7676324,0.019876351,0.03616314,0.048404671,0.006855002,0.012472028,0.002386067,0.016693916,0.000367349
1124,16.71618999,18.32831579,163.9981762,0.012327641,0.038898624,0.04307698,0.000737467,0.002327003,0.002122324,0.002576962,0.000262667
1125,29.65947876,10.57002112,184.4615705,0.020759064,0.02078561,0.085417825,0.000699913,0.000700808,0.001966468,0.00287995,0.000463066
1126,9.440108716,15.94692067,149.1260608,0.016539157,0.007201364,0.033957326,0.001752009,0.000762848,0.000451583,0.003597133,0.000227709
1127,9.999454418,20.6336744,142.5388293,0.017607184,0.065850043,0.028687059,0.001760814,0.006585364,0.003191387,0.002868862,0.000201258
1128,6.824164099,6.650013325,186.8876205,0.035101219,0.042042087,0.035028364,0.005143666,0.006160767,0.006322106,0.00513299,0.00018743
1129,11.40597289,7.766615554,179.3070037,0.016549152,0.015543417,0.071317544,0.00145092,0.001362744,0.002001312,0.006252649,0.00039774
1130,34.14306834,19.79405715,175.6804118,0.027261381,0.027975226,0.051394386,0.000798446,0.000819353,0.001413314,0.001505266,0.000292545
1131,15.93069369,9.460225115,139.2226105,0.020975694,0.041385308,0.021459815,0.001316684,0.002597835,0.004374664,0.001347074,0.00015414
1132,15.31716754,55.79858808,180.3582456,0.0301354,0.066194079,0.035952269,0.001967426,0.004321561,0.001186304,0.002347188,0.000199338
1133,18.45609738,10.2731518,157.3871353,0.021967532,0.170871387,0.068581042,0.001190259,0.009258262,0.01663281,0.003715902,0.000435747
1134,6.250920735,13.70927361,121.00206,0.017526939,0.05778836,0.036815726,0.002803897,0.009244776,0.004215275,0.005889649,0.000304257
1135,25.9148753,21.78787705,102.3685689,0.025976476,0.014844906,0.023815259,0.001002377,0.000572833,0.000681338,0.00091898,0.000232642
1136,8.487774719,15.32562223,151.2269524,0.018639782,0.047416544,0.047027599,0.002196074,0.005586452,0.003093939,0.005540628,0.000310974
1137,12.0852607,11.95132365,155.2447113,0.017167652,0.097879357,0.032865639,0.001420545,0.008099069,0.008189834,0.002719481,0.000211702
1138,5.909741391,15.41278893,93.16718261,0.022887519,0.089658196,0.036513066,0.003872846,0.015171255,0.00581713,0.006178454,0.000391909
1139,17.04195102,24.53054438,143.2434324,0.027559601,0.045484862,0.025901199,0.001617162,0.002668994,0.001854213,0.001519849,0.000180819
1140,26.86162621,8.86438903,215.1138474,0.023172002,0.028022129,0.034518882,0.000862643,0.001043203,0.003161202,0.001285063,0.000160468
1141,7.591811651,7.700629047,253.7063476,0.023250584,0.087468336,0.045673743,0.003062587,0.011521405,0.011358596,0.006016185,0.000180026
1142,12.32516515,2.719099162,161.1604159,0.014658232,0.015587001,0.033069326,0.001189293,0.001264648,0.005732414,0.002683074,0.000205195
1143,10.18214303,21.99100058,152.8254975,0.021717235,0.026514014,0.028437478,0.002132875,0.002603972,0.001205676,0.002792877,0.000186078
1144,5.069605568,22.66433248,153.6476986,0.017334029,0.034204113,0.040533144,0.003419207,0.006746898,0.00150916,0.007995325,0.000263806
1145,6.217434307,16.23065833,214.3496027,0.021824615,0.081538995,0.035453516,0.003510228,0.013114573,0.005023764,0.005702274,0.0001654
1146,44.47380556,12.0411511,181.134243,0.024067803,0.036251863,0.044642343,0.000541168,0.000815128,0.003010664,0.00100379,0.00024646
1147,9.531520636,6.388989241,143.2718219,0.019642343,0.04444397,0.046360206,0.002060777,0.004662842,0.006956338,0.004863884,0.000323582
1148,23.87264423,41.04146542,205.907631,0.022419917,0.022145208,0.065765057,0.000939147,0.00092764,0.000539581,0.002754829,0.000319391
1149,5.018238339,25.60303131,161.2043332,0.027584634,0.045960596,0.066037449,0.005496876,0.009158711,0.001795123,0.013159488,0.000409651
1150,13.61294587,38.41301031,257.0581955,0.0185103,0.037886602,0.029547975,0.001359757,0.00278313,0.000986296,0.002170579,0.000114947
1151,3.712254005,6.936721011,123.8976902,0.015722917,0.02863748,0.065655469,0.00423541,0.007714311,0.004128389,0.017686147,0.000529917
1152,27.58179049,9.277099526,140.5514788,0.018765009,0.01019141,0.045925207,0.00068034,0.000369498,0.001098556,0.001665055,0.00032675
1153,8.65973767,8.062392548,145.2434747,0.01208139,0.12524676,0.031025339,0.001395122,0.014463112,0.015534689,0.003582711,0.000213609
1154,14.1509011,12.99457219,163.6533535,0.019160484,0.022553175,0.031181163,0.001354012,0.001593762,0.001735584,0.002203475,0.000190532
1155,13.86441141,17.39528069,172.4538877,0.015161673,0.047198492,0.042256336,0.001093568,0.003404291,0.002713293,0.003047828,0.00024503
1156,3.972691158,70.9442365,200.6833687,0.025729082,0.021171259,0.02155923,0.006476487,0.005329198,0.000298421,0.005426858,0.000107429
1157,17.77781994,36.51566461,181.9533462,0.017446433,0.033619088,0.03662687,0.00098136,0.001891069,0.000920676,0.002060257,0.000201298
1158,19.62365261,15.35072817,153.4818851,0.016040935,0.037040933,0.034483901,0.000817429,0.001887566,0.002412976,0.001757262,0.000224677
1159,6.058111666,12.26342169,156.1758638,0.039266983,0.033295517,0.033224734,0.00648172,0.005496022,0.002715027,0.005484338,0.000212739
1160,10.27353224,8.869541573,147.6153277,0.02559354,0.02828211,0.058630644,0.002491211,0.00275291,0.003188678,0.005706961,0.000397185
1161,7.706338957,10.80927264,177.0470109,0.032201116,0.139155815,0.034019207,0.004178523,0.018057318,0.012873745,0.004414445,0.000192148
1162,14.40658619,9.849711345,231.5645965,0.021279412,0.015062234,0.05899997,0.001477061,0.00104551,0.001529206,0.004095347,0.000254788
1163,6.027501199,4.080168921,91.26703633,0.025378882,0.036218492,0.051072325,0.004210515,0.006008873,0.008876714,0.008473217,0.000559592
1164,4.024192446,30.71629339,332.5772395,0.029620337,0.028256549,0.032831625,0.007360567,0.007021669,0.000919921,0.008158562,9.87E-05
1165,8.132588851,50.62256637,225.9441085,0.019789274,0.036359924,0.041802242,0.00243333,0.004470892,0.000718255,0.00514009,0.000185011
1166,34.51524194,24.44367782,145.0248947,0.028264899,0.077535858,0.040467571,0.000818911,0.002246424,0.003172021,0.001172455,0.000279039
1167,4.814222464,24.63229669,113.4730172,0.028556783,0.020019341,0.04980658,0.005931754,0.004158375,0.000812727,0.010345716,0.000438929
1168,21.64129244,20.32004078,139.0771331,0.015373981,0.027982241,0.03653271,0.0007104,0.001293002,0.001377076,0.001688102,0.000262679
1169,4.881909557,2.932751418,166.8565228,0.023223796,0.036042217,0.030557421,0.004757113,0.007382811,0.012289558,0.006259317,0.000183136
1170,15.45937865,21.34572264,196.2684964,0.01785152,0.115736126,0.048759973,0.001154737,0.007486467,0.005421982,0.003154071,0.000248435
1171,21.06982668,14.72084255,222.706009,0.023680135,0.064414237,0.050616427,0.001123888,0.003057179,0.004375717,0.002402318,0.000227279
1172,14.97006852,3.352000689,261.2885561,0.015418342,0.028879026,0.021438045,0.001029945,0.001929118,0.008615459,0.001432061,8.20E-05
1173,22.52551959,7.139605429,169.2279115,0.01899316,0.037854652,0.031565434,0.000843184,0.001680523,0.005302065,0.001401319,0.000186526
1174,15.18397305,20.69507133,165.4290213,0.018751497,0.057021658,0.022191869,0.001234953,0.003755385,0.002755326,0.001461532,0.000134147
1175,29.15984246,12.07966017,211.3405963,0.022533118,0.05659583,0.030587402,0.000772745,0.001940883,0.004685217,0.001048956,0.00014473
1176,7.771040903,21.56681293,143.0537502,0.028108166,0.04487555,0.026630095,0.00361704,0.005774715,0.002080769,0.003426838,0.000186154
1177,16.59129963,20.17292959,127.6456294,0.017814195,0.029804291,0.022140351,0.001073707,0.001796381,0.00147744,0.001334455,0.000173452
1178,14.69394726,20.70797225,156.3642752,0.021929225,0.044715879,0.054791379,0.001492399,0.00304315,0.002159356,0.00372884,0.000350409
1179,7.26426746,8.638889216,187.4524487,0.022647903,0.038049301,0.039482982,0.003117713,0.005237872,0.00440442,0.005435232,0.000210629
1180,6.90718724,23.58321932,228.6103626,0.019236044,0.027040899,0.032757236,0.002784932,0.003914893,0.001146616,0.004742486,0.000143288
1181,15.5860272,23.68756873,171.9919092,0.031268653,0.070652149,0.039353172,0.002006198,0.004533044,0.002982668,0.002524901,0.000228808
1182,15.95602139,13.66423137,130.5562693,0.021445131,0.055360863,0.050216831,0.001344015,0.003469591,0.004051517,0.003147203,0.000384637
1183,12.6977314,8.457418901,259.1407734,0.015192044,0.042561833,0.023557702,0.001196438,0.003351924,0.005032485,0.001855269,9.09E-05
1184,13.4819947,23.01181416,154.9175044,0.021582982,0.116529379,0.066968319,0.001600875,0.008643334,0.005063894,0.004967241,0.000432284
1185,18.86440564,7.267338903,190.0420324,0.015516809,0.065116821,0.015713358,0.000822544,0.003451835,0.008960201,0.000832963,8.27E-05
1186,7.785369931,4.689459809,185.1642377,0.01577319,0.020214726,0.032436114,0.002026004,0.002596502,0.004310673,0.004166291,0.000175175
1187,12.39141727,9.371508844,152.5536387,0.019348254,0.019625566,0.032987216,0.001561424,0.001583803,0.002094174,0.002662102,0.000216234
1188,12.34369705,24.81271877,116.1077254,0.025310451,0.027294315,0.051145452,0.002050476,0.002211194,0.001100013,0.004143447,0.0004405
1189,12.80495669,12.88268693,188.1671723,0.022461405,0.024318709,0.028554966,0.001754118,0.001899164,0.001887705,0.002229993,0.000151753
1190,9.125145239,13.75409385,153.2871174,0.033260657,0.100159247,0.024844175,0.003644946,0.010976181,0.007282141,0.002722606,0.000162076
1191,6.793391112,33.93235746,139.875888,0.014514486,0.065677384,0.024580773,0.00213656,0.009667835,0.001935538,0.003618336,0.000175733
1192,6.500855552,37.05918466,191.7092527,0.030160188,0.099586003,0.059858524,0.004639418,0.015318907,0.002687215,0.009207792,0.000312236
1193,18.28614099,23.46002196,153.414766,0.016889102,0.019128931,0.041171596,0.000923601,0.001046089,0.000815384,0.002251519,0.000268368
